name,type,licence,county,township,lot,conc,total depth date,plugged date,latitude,longitude,url
T002151_LAKE010_GRNL,GRNL,T002151,Haldimand,Lake Erie,10,U-2,8/16/1961 0:00,9/12/2002 0:00,42.84200167,-79.59925,http://www.ogsrlibrary.com/logs/view/T002151_LAKE010_GRNL
T002152_LAKE010_DENL,DENL,T002152,Haldimand,Lake Erie,10,V-4,10/17/1965 0:00,9/10/2002 0:00,42.837835,-79.60730583,http://www.ogsrlibrary.com/logs/view/T002152_LAKE010_DENL
T002152_LAKE010_FRAC,FRAC,T002152,Haldimand,Lake Erie,10,V-4,10/17/1965 0:00,9/10/2002 0:00,42.837835,-79.60730583,http://www.ogsrlibrary.com/logs/view/T002152_LAKE010_FRAC
T002152_LAKE010_GRNL,GRNL,T002152,Haldimand,Lake Erie,10,V-4,10/17/1965 0:00,9/10/2002 0:00,42.837835,-79.60730583,http://www.ogsrlibrary.com/logs/view/T002152_LAKE010_GRNL
T004042_LAKE011_GRNL,GRNL,T004042,Haldimand,Lake Erie,11,W,7/16/1975 0:00,7/8/1975 0:00,42.84568722,-79.70386,http://www.ogsrlibrary.com/logs/view/T004042_LAKE011_GRNL
T003011_LAKE131_CORI,CORI,T003011,Haldimand,Lake Erie,131,G,7/14/1970 0:00,7/22/1970 0:00,42.47197333,-79.96949778,http://www.ogsrlibrary.com/logs/view/T003011_LAKE131_CORI
T003011_LAKE131_DENL,DENL,T003011,Haldimand,Lake Erie,131,G,7/14/1970 0:00,7/22/1970 0:00,42.47197333,-79.96949778,http://www.ogsrlibrary.com/logs/view/T003011_LAKE131_DENL
T003011_LAKE131_DLL0,DLL0,T003011,Haldimand,Lake Erie,131,G,7/14/1970 0:00,7/22/1970 0:00,42.47197333,-79.96949778,http://www.ogsrlibrary.com/logs/view/T003011_LAKE131_DLL0
T003011_LAKE131_LITH,LITH,T003011,Haldimand,Lake Erie,131,G,7/14/1970 0:00,7/22/1970 0:00,42.47197333,-79.96949778,http://www.ogsrlibrary.com/logs/view/T003011_LAKE131_LITH
T003011_LAKE131_NEUT,NEUT,T003011,Haldimand,Lake Erie,131,G,7/14/1970 0:00,7/22/1970 0:00,42.47197333,-79.96949778,http://www.ogsrlibrary.com/logs/view/T003011_LAKE131_NEUT
T003011_LAKE131_SONL,SONL,T003011,Haldimand,Lake Erie,131,G,7/14/1970 0:00,7/22/1970 0:00,42.47197333,-79.96949778,http://www.ogsrlibrary.com/logs/view/T003011_LAKE131_SONL
T001196_LAKE016_GRNL,GRNL,T001196,Haldimand,Lake Erie,16,K,9/3/1962 0:00,9/11/1970 0:00,42.78950083,-80.01621056,http://www.ogsrlibrary.com/logs/view/T001196_LAKE016_GRNL
T005409_LAKE016_CMPL,CMPL,T005409,Haldimand,Lake Erie,16,P,7/16/1980 0:00,7/10/1981 0:00,42.76699889,-80.06843472,http://www.ogsrlibrary.com/logs/view/T005409_LAKE016_CMPL
T005409_LAKE016_CNFD,CNFD,T005409,Haldimand,Lake Erie,16,P,7/16/1980 0:00,7/10/1981 0:00,42.76699889,-80.06843472,http://www.ogsrlibrary.com/logs/view/T005409_LAKE016_CNFD
T001425_LAKE016_DENL,DENL,T001425,Haldimand,Lake Erie,16,P,7/18/1965 0:00,7/1/1970 0:00,42.76924889,-80.06676806,http://www.ogsrlibrary.com/logs/view/T001425_LAKE016_DENL
T005409_LAKE016_DLL0,DLL0,T005409,Haldimand,Lake Erie,16,P,7/16/1980 0:00,7/10/1981 0:00,42.76699889,-80.06843472,http://www.ogsrlibrary.com/logs/view/T005409_LAKE016_DLL0
T001425_LAKE016_GGDE,GGDE,T001425,Haldimand,Lake Erie,16,P,7/18/1965 0:00,7/1/1970 0:00,42.76924889,-80.06676806,http://www.ogsrlibrary.com/logs/view/T001425_LAKE016_GGDE
F006548_LAKE016_GRNL,GRNL,F006548,Haldimand,Lake Erie,16,P,9/24/1958 0:00,9/27/1958 0:00,42.77838722,-80.07899028,http://www.ogsrlibrary.com/logs/view/F006548_LAKE016_GRNL
T001423_LAKE016_DENL,DENL,T001423,Haldimand,Lake Erie,16,R,6/26/1965 0:00,6/27/1965 0:00,42.78283222,-80.04926694,http://www.ogsrlibrary.com/logs/view/T001423_LAKE016_DENL
T001423_LAKE016_GRNL,GRNL,T001423,Haldimand,Lake Erie,16,R,6/26/1965 0:00,6/27/1965 0:00,42.78283222,-80.04926694,http://www.ogsrlibrary.com/logs/view/T001423_LAKE016_GRNL
T002013_LAKE016_DENL,DENL,T002013,Haldimand,Lake Erie,16,R-3,6/10/1965 0:00,10/8/2002 0:00,42.76858278,-80.044295,http://www.ogsrlibrary.com/logs/view/T002013_LAKE016_DENL
T002013_LAKE016_GRNL,GRNL,T002013,Haldimand,Lake Erie,16,R-3,6/10/1965 0:00,10/8/2002 0:00,42.76858278,-80.044295,http://www.ogsrlibrary.com/logs/view/T002013_LAKE016_GRNL
T001198_LAKE016_GRNL,GRNL,T001198,Haldimand,Lake Erie,16,S,9/23/1962 0:00,9/21/1970 0:00,42.78033389,-80.01815528,http://www.ogsrlibrary.com/logs/view/T001198_LAKE016_GRNL
T005366_LAKE016_CMPL,CMPL,T005366,Haldimand,Lake Erie,16,S-4,6/16/1980 0:00,9/5/2003 0:00,42.769195,-80.01723861,http://www.ogsrlibrary.com/logs/view/T005366_LAKE016_CMPL
T005366_LAKE016_CNFD,CNFD,T005366,Haldimand,Lake Erie,16,S-4,6/16/1980 0:00,9/5/2003 0:00,42.769195,-80.01723861,http://www.ogsrlibrary.com/logs/view/T005366_LAKE016_CNFD
T005366_LAKE016_DLL0,DLL0,T005366,Haldimand,Lake Erie,16,S-4,6/16/1980 0:00,9/5/2003 0:00,42.769195,-80.01723861,http://www.ogsrlibrary.com/logs/view/T005366_LAKE016_DLL0
T001410_LAKE016_DENL,DENL,T001410,Haldimand,Lake Erie,16,V-1,9/3/1964 0:00,9/3/2003 0:00,42.76075056,-80.01862778,http://www.ogsrlibrary.com/logs/view/T001410_LAKE016_DENL
T001410_LAKE016_DENL(HD),DENL(HD),T001410,Haldimand,Lake Erie,16,V-1,9/3/1964 0:00,9/3/2003 0:00,42.76075056,-80.01862778,http://www.ogsrlibrary.com/logs/view/T001410_LAKE016_DENL(HD)
T001410_LAKE016_GRNL,GRNL,T001410,Haldimand,Lake Erie,16,V-1,9/3/1964 0:00,9/3/2003 0:00,42.76075056,-80.01862778,http://www.ogsrlibrary.com/logs/view/T001410_LAKE016_GRNL
T001403_LAKE016_DENL,DENL,T001403,Haldimand,Lake Erie,16,W,8/6/1964 0:00,9/1/1994 0:00,42.76088861,-80.03787833,http://www.ogsrlibrary.com/logs/view/T001403_LAKE016_DENL
T001403_LAKE016_DENL(HD),DENL(HD),T001403,Haldimand,Lake Erie,16,W,8/6/1964 0:00,9/1/1994 0:00,42.76088861,-80.03787833,http://www.ogsrlibrary.com/logs/view/T001403_LAKE016_DENL(HD)
T001403_LAKE016_GRNL,GRNL,T001403,Haldimand,Lake Erie,16,W,8/6/1964 0:00,9/1/1994 0:00,42.76088861,-80.03787833,http://www.ogsrlibrary.com/logs/view/T001403_LAKE016_GRNL
T001403_LAKE016_GRNL(HD),GRNL(HD),T001403,Haldimand,Lake Erie,16,W,8/6/1964 0:00,9/1/1994 0:00,42.76088861,-80.03787833,http://www.ogsrlibrary.com/logs/view/T001403_LAKE016_GRNL(HD)
T004278_LA_DENL_GRNL,DENL_GRNL,T004278,Haldimand,Lake Erie,16,X-3,10/14/1976 0:00,10/9/2002 0:00,42.75277694,-80.06310167,http://www.ogsrlibrary.com/logs/view/T004278_LA_DENL_GRNL
T002159_LAKE016_DENL,DENL,T002159,Haldimand,Lake Erie,16,Y-3,6/11/1966 0:00,6/1/1995 0:00,42.75116556,-80.07982444,http://www.ogsrlibrary.com/logs/view/T002159_LAKE016_DENL
T002159_LAKE016_DENL(HD),DENL(HD),T002159,Haldimand,Lake Erie,16,Y-3,6/11/1966 0:00,6/1/1995 0:00,42.75116556,-80.07982444,http://www.ogsrlibrary.com/logs/view/T002159_LAKE016_DENL(HD)
T002159_LAKE016_GRNL,GRNL,T002159,Haldimand,Lake Erie,16,Y-3,6/11/1966 0:00,6/1/1995 0:00,42.75116556,-80.07982444,http://www.ogsrlibrary.com/logs/view/T002159_LAKE016_GRNL
T002159_LAKE016_PERF,PERF,T002159,Haldimand,Lake Erie,16,Y-3,6/11/1966 0:00,6/1/1995 0:00,42.75116556,-80.07982444,http://www.ogsrlibrary.com/logs/view/T002159_LAKE016_PERF
T002159_LAKE016_TEMP,TEMP,T002159,Haldimand,Lake Erie,16,Y-3,6/11/1966 0:00,6/1/1995 0:00,42.75116556,-80.07982444,http://www.ogsrlibrary.com/logs/view/T002159_LAKE016_TEMP
T002159_LAKE016_TEMP(HD),TEMP(HD),T002159,Haldimand,Lake Erie,16,Y-3,6/11/1966 0:00,6/1/1995 0:00,42.75116556,-80.07982444,http://www.ogsrlibrary.com/logs/view/T002159_LAKE016_TEMP(HD)
T000358_LAKE016_GRNL,GRNL,T000358,Haldimand,Lake Erie,17,H,8/25/1959 0:00,8/31/1959 0:00,42.80200639,-79.95815361,http://www.ogsrlibrary.com/logs/view/T000358_LAKE016_GRNL
T000029_LAKE017_GRNL,GRNL,T000029,Haldimand,Lake Erie,17,J,7/22/1959 0:00,10/23/1970 0:00,42.80756389,-79.91981944,http://www.ogsrlibrary.com/logs/view/T000029_LAKE017_GRNL
T000029_LAKE017_GRNL(HD),GRNL(HD),T000029,Haldimand,Lake Erie,17,J,7/22/1959 0:00,10/23/1970 0:00,42.80756389,-79.91981944,http://www.ogsrlibrary.com/logs/view/T000029_LAKE017_GRNL(HD)
T009402_LAKE017_GRNL,GRNL,T009402,Haldimand,Lake Erie,17,J-3,9/23/1958 0:00,9/8/2002 0:00,42.80700806,-79.92815306,http://www.ogsrlibrary.com/logs/view/T009402_LAKE017_GRNL
T009402_LAKE017_GRNL(HD),GRNL(HD),T009402,Haldimand,Lake Erie,17,J-3,9/23/1958 0:00,9/8/2002 0:00,42.80700806,-79.92815306,http://www.ogsrlibrary.com/logs/view/T009402_LAKE017_GRNL(HD)
T000074_LAKE017_GRNL,GRNL,T000074,Haldimand,Lake Erie,17,K,9/11/1959 0:00,5/9/1975 0:00,42.79339583,-79.9325975,http://www.ogsrlibrary.com/logs/view/T000074_LAKE017_GRNL
T000359_LAKE017_GRNL,GRNL,T000359,Haldimand,Lake Erie,17,K,8/19/1959 0:00,7/13/1968 0:00,42.78367222,-79.93259722,http://www.ogsrlibrary.com/logs/view/T000359_LAKE017_GRNL
T000359_LAKE017_PERF,PERF,T000359,Haldimand,Lake Erie,17,K,8/19/1959 0:00,7/13/1968 0:00,42.78367222,-79.93259722,http://www.ogsrlibrary.com/logs/view/T000359_LAKE017_PERF
T000031_LAKE017_GRNL,GRNL,T000031,Haldimand,Lake Erie,17,K-1,6/21/1960 0:00,8/13/2002 0:00,42.79256278,-79.92204167,http://www.ogsrlibrary.com/logs/view/T000031_LAKE017_GRNL
T000024_LAKE017_GRNL,GRNL,T000024,Haldimand,Lake Erie,17,K-2,6/2/1959 0:00,8/18/2002 0:00,42.79978556,-79.92537528,http://www.ogsrlibrary.com/logs/view/T000024_LAKE017_GRNL
T000024_LAKE017_GRNL(HD),GRNL(HD),T000024,Haldimand,Lake Erie,17,K-2,6/2/1959 0:00,8/18/2002 0:00,42.79978556,-79.92537528,http://www.ogsrlibrary.com/logs/view/T000024_LAKE017_GRNL(HD)
T000397_LAKE017_GRNL,GRNL,T000397,Haldimand,Lake Erie,17,K-4,5/23/1960 0:00,7/19/2002 0:00,42.78553389,-79.91968028,http://www.ogsrlibrary.com/logs/view/T000397_LAKE017_GRNL
T000397_LAKE017_GRNL(HD),GRNL(HD),T000397,Haldimand,Lake Erie,17,K-4,5/23/1960 0:00,7/19/2002 0:00,42.78553389,-79.91968028,http://www.ogsrlibrary.com/logs/view/T000397_LAKE017_GRNL(HD)
T001080_LAKE017_GRNL,GRNL,T001080,Haldimand,Lake Erie,17,N-4,6/27/1961 0:00,NULL,42.78339417,-79.97287611,http://www.ogsrlibrary.com/logs/view/T001080_LAKE017_GRNL
T001097_LAKE017_GRNL,GRNL,T001097,Haldimand,Lake Erie,17,Q,7/28/1961 0:00,8/6/1961 0:00,42.76978222,-79.9739875,http://www.ogsrlibrary.com/logs/view/T001097_LAKE017_GRNL
T001091_LAKE017_GRNL,GRNL,T001091,Haldimand,Lake Erie,17,R-2,7/13/1961 0:00,8/22/2002 0:00,42.77647778,-79.96298722,http://www.ogsrlibrary.com/logs/view/T001091_LAKE017_GRNL
T001197_LAKE017_GRNL,GRNL,T001197,Haldimand,Lake Erie,17,R-4,6/13/1962 0:00,8/29/2002 0:00,42.76717083,-79.95757056,http://www.ogsrlibrary.com/logs/view/T001197_LAKE017_GRNL
T000368_LAKE017_GRNL,GRNL,T000368,Haldimand,Lake Erie,17,S,9/2/1959 0:00,7/4/1968 0:00,42.77894944,-79.94093083,http://www.ogsrlibrary.com/logs/view/T000368_LAKE017_GRNL
T001195_LAKE017_GRNL,GRNL,T001195,Haldimand,Lake Erie,17,S,5/30/1962 0:00,5/23/1975 0:00,42.76867083,-79.94343111,http://www.ogsrlibrary.com/logs/view/T001195_LAKE017_GRNL
T001195_LAKE017_GRNL(HD),GRNL(HD),T001195,Haldimand,Lake Erie,17,S,5/30/1962 0:00,5/23/1975 0:00,42.76867083,-79.94343111,http://www.ogsrlibrary.com/logs/view/T001195_LAKE017_GRNL(HD)
T000398_LAKE017_GRNL,GRNL,T000398,Haldimand,Lake Erie,17,T,6/8/1960 0:00,9/25/1970 0:00,42.77867167,-79.91676333,http://www.ogsrlibrary.com/logs/view/T000398_LAKE017_GRNL
T005389_LAKE017_GRNL,GRNL,T005389,Haldimand,Lake Erie,17,T-1A,10/10/1980 0:00,6/23/2003 0:00,42.77513194,-79.92476639,http://www.ogsrlibrary.com/logs/view/T005389_LAKE017_GRNL
T001679_LAKE017_GRNL,GRNL,T001679,Haldimand,Lake Erie,17,X-1,7/15/1963 0:00,9/13/2003 0:00,42.76505944,-79.96676528,http://www.ogsrlibrary.com/logs/view/T001679_LAKE017_GRNL
T001438_LAKE017_DENL,DENL,T001438,Haldimand,Lake Erie,17,Y,9/21/1965 0:00,7/29/2009 0:00,42.75561278,-79.99846056,http://www.ogsrlibrary.com/logs/view/T001438_LAKE017_DENL
T001438_LAKE018_GRNL,GRNL,T001438,Haldimand,Lake Erie,17,Y,9/21/1965 0:00,7/29/2009 0:00,42.75561278,-79.99846056,http://www.ogsrlibrary.com/logs/view/T001438_LAKE018_GRNL
T001193_LAKE018_GRNL,GRNL,T001193,Haldimand,Lake Erie,18,H,6/17/1962 0:00,6/20/1962 0:00,42.80917528,-79.87906806,http://www.ogsrlibrary.com/logs/view/T001193_LAKE018_GRNL
T000886_LAKE018_GRNL,GRNL,T000886,Haldimand,Lake Erie,18,M-2,7/3/1962 0:00,8/7/2002 0:00,42.79589694,-79.88259583,http://www.ogsrlibrary.com/logs/view/T000886_LAKE018_GRNL
T000073_LAKE018_GRNL,GRNL,T000073,Haldimand,Lake Erie,18,O,7/22/1959 0:00,5/16/1975 0:00,42.79506306,-79.91454139,http://www.ogsrlibrary.com/logs/view/T000073_LAKE018_GRNL
T000073_LAKE018_GRNL(HD),GRNL(HD),T000073,Haldimand,Lake Erie,18,O,7/22/1959 0:00,5/16/1975 0:00,42.79506306,-79.91454139,http://www.ogsrlibrary.com/logs/view/T000073_LAKE018_GRNL(HD)
T000463_LAKE018_GRNL,GRNL,T000463,Haldimand,Lake Erie,18,P,7/13/1960 0:00,7/9/1971 0:00,42.77394917,-79.90342972,http://www.ogsrlibrary.com/logs/view/T000463_LAKE018_GRNL
T000464_LAKE018_GRNL,GRNL,T000464,Haldimand,Lake Erie,18,P,7/29/1960 0:00,5/13/1975 0:00,42.76672611,-79.90204083,http://www.ogsrlibrary.com/logs/view/T000464_LAKE018_GRNL
T000463_LAKE018_GRNL(HD),GRNL(HD),T000463,Haldimand,Lake Erie,18,P,7/13/1960 0:00,7/9/1971 0:00,42.77394917,-79.90342972,http://www.ogsrlibrary.com/logs/view/T000463_LAKE018_GRNL(HD)
T000464_LAKE018_GRNL(HD),GRNL(HD),T000464,Haldimand,Lake Erie,18,P,7/29/1960 0:00,5/13/1975 0:00,42.76672611,-79.90204083,http://www.ogsrlibrary.com/logs/view/T000464_LAKE018_GRNL(HD)
T000593_LAKE018_GRNL,GRNL,T000593,Haldimand,Lake Erie,18,P-1,6/29/1960 0:00,5/20/2011 0:00,42.78089444,-79.90592972,http://www.ogsrlibrary.com/logs/view/T000593_LAKE018_GRNL
T000465_LAKE018_GRNL,GRNL,T000465,Haldimand,Lake Erie,18,Q,8/14/1960 0:00,10/19/1970 0:00,42.78311722,-79.89676306,http://www.ogsrlibrary.com/logs/view/T000465_LAKE018_GRNL
T000465_LAKE018_GRNL(HD),GRNL(HD),T000465,Haldimand,Lake Erie,18,Q,8/14/1960 0:00,10/19/1970 0:00,42.78311722,-79.89676306,http://www.ogsrlibrary.com/logs/view/T000465_LAKE018_GRNL(HD)
T001069_LAKE018_GRNL,GRNL,T001069,Haldimand,Lake Erie,18,Q-2A,6/10/1961 0:00,5/9/2011 0:00,42.77561611,-79.89315167,http://www.ogsrlibrary.com/logs/view/T001069_LAKE018_GRNL
T001069_LAKE018_GRNL(HD),GRNL(HD),T001069,Haldimand,Lake Erie,18,Q-2A,6/10/1961 0:00,5/9/2011 0:00,42.77561611,-79.89315167,http://www.ogsrlibrary.com/logs/view/T001069_LAKE018_GRNL(HD)
T003856_LAKE017_GRNL,GRNL,T003856,Haldimand,Lake Erie,19,F-2,8/26/1974 0:00,5/8/2011 0:00,42.81283583,-79.82787083,http://www.ogsrlibrary.com/logs/view/T003856_LAKE017_GRNL
T011423_LAKE019_CMNT,CMNT,T011423,Haldimand,Lake Erie,19,G-1,5/16/2006 0:00,NULL,42.81321667,-79.80353333,http://www.ogsrlibrary.com/logs/view/T011423_LAKE019_CMNT
T011423_LAKE019_CNFD,CNFD,T011423,Haldimand,Lake Erie,19,G-1,5/16/2006 0:00,NULL,42.81321667,-79.80353333,http://www.ogsrlibrary.com/logs/view/T011423_LAKE019_CNFD
T011423_LAKE019_CORL,CORL,T011423,Haldimand,Lake Erie,19,G-1,5/16/2006 0:00,NULL,42.81321667,-79.80353333,http://www.ogsrlibrary.com/logs/view/T011423_LAKE019_CORL
T011423_LAKE019_HDIL,HDIL,T011423,Haldimand,Lake Erie,19,G-1,5/16/2006 0:00,NULL,42.81321667,-79.80353333,http://www.ogsrlibrary.com/logs/view/T011423_LAKE019_HDIL
T005292_LAKE019_CMPL,CMPL,T005292,Haldimand,Lake Erie,19,G-3,10/23/1980 0:00,NULL,42.80325083,-79.81254528,http://www.ogsrlibrary.com/logs/view/T005292_LAKE019_CMPL
T005292_LAKE019_CNFD,CNFD,T005292,Haldimand,Lake Erie,19,G-3,10/23/1980 0:00,NULL,42.80325083,-79.81254528,http://www.ogsrlibrary.com/logs/view/T005292_LAKE019_CNFD
T005292_LAKE019_DLL0,DLL0,T005292,Haldimand,Lake Erie,19,G-3,10/23/1980 0:00,NULL,42.80325083,-79.81254528,http://www.ogsrlibrary.com/logs/view/T005292_LAKE019_DLL0
T005292_LAKE019_PROD,PROD,T005292,Haldimand,Lake Erie,19,G-3,10/23/1980 0:00,NULL,42.80325083,-79.81254528,http://www.ogsrlibrary.com/logs/view/T005292_LAKE019_PROD
T005646_LAKE019_CNFD,CNFD,T005646,Haldimand,Lake Erie,19,H,6/14/1981 0:00,6/17/1981 0:00,42.81283528,-79.79592528,http://www.ogsrlibrary.com/logs/view/T005646_LAKE019_CNFD
T005646_LAKE019_DLL0,DLL0,T005646,Haldimand,Lake Erie,19,H,6/14/1981 0:00,6/17/1981 0:00,42.81283528,-79.79592528,http://www.ogsrlibrary.com/logs/view/T005646_LAKE019_DLL0
T011207_LAKE019_CMNT,CMNT,T011207,Haldimand,Lake Erie,19,H-3,5/17/2005 0:00,NULL,42.80251667,-79.79186667,http://www.ogsrlibrary.com/logs/view/T011207_LAKE019_CMNT
T011207_LAKE019_CNFD,CNFD,T011207,Haldimand,Lake Erie,19,H-3,5/17/2005 0:00,NULL,42.80251667,-79.79186667,http://www.ogsrlibrary.com/logs/view/T011207_LAKE019_CNFD
T011207_LAKE019_CORR,CORR,T011207,Haldimand,Lake Erie,19,H-3,5/17/2005 0:00,NULL,42.80251667,-79.79186667,http://www.ogsrlibrary.com/logs/view/T011207_LAKE019_CORR
T011207_LAKE019_HDIL,HDIL,T011207,Haldimand,Lake Erie,19,H-3,5/17/2005 0:00,NULL,42.80251667,-79.79186667,http://www.ogsrlibrary.com/logs/view/T011207_LAKE019_HDIL
T005502_LAKE019_CMPL,CMPL,T005502,Haldimand,Lake Erie,19,I-2,10/10/1980 0:00,NULL,42.81105722,-79.77914944,http://www.ogsrlibrary.com/logs/view/T005502_LAKE019_CMPL
T005502_LAKE019_CNFD,CNFD,T005502,Haldimand,Lake Erie,19,I-2,10/10/1980 0:00,NULL,42.81105722,-79.77914944,http://www.ogsrlibrary.com/logs/view/T005502_LAKE019_CNFD
T005502_LAKE019_DLL0,DLL0,T005502,Haldimand,Lake Erie,19,I-2,10/10/1980 0:00,NULL,42.81105722,-79.77914944,http://www.ogsrlibrary.com/logs/view/T005502_LAKE019_DLL0
T005502_LAKE019_PROD,PROD,T005502,Haldimand,Lake Erie,19,I-2,10/10/1980 0:00,NULL,42.81105722,-79.77914944,http://www.ogsrlibrary.com/logs/view/T005502_LAKE019_PROD
T011208_LAKE019_CMNT,CMNT,T011208,Haldimand,Lake Erie,19,K-3,5/13/2005 0:00,NULL,42.78366667,-79.75953333,http://www.ogsrlibrary.com/logs/view/T011208_LAKE019_CMNT
T011208_LAKE019_CNFD,CNFD,T011208,Haldimand,Lake Erie,19,K-3,5/13/2005 0:00,NULL,42.78366667,-79.75953333,http://www.ogsrlibrary.com/logs/view/T011208_LAKE019_CNFD
T011208_LAKE019_CORR,CORR,T011208,Haldimand,Lake Erie,19,K-3,5/13/2005 0:00,NULL,42.78366667,-79.75953333,http://www.ogsrlibrary.com/logs/view/T011208_LAKE019_CORR
T011208_LAKE019_HDIL,HDIL,T011208,Haldimand,Lake Erie,19,K-3,5/13/2005 0:00,NULL,42.78366667,-79.75953333,http://www.ogsrlibrary.com/logs/view/T011208_LAKE019_HDIL
T004006_LAKE019_CNFD,CNFD,T004006,Haldimand,Lake Erie,19,L-1,5/16/1975 0:00,NULL,42.79608528,-79.77111889,http://www.ogsrlibrary.com/logs/view/T004006_LAKE019_CNFD
T004006_LAKE019_DLL0,DLL0,T004006,Haldimand,Lake Erie,19,L-1,5/16/1975 0:00,NULL,42.79608528,-79.77111889,http://www.ogsrlibrary.com/logs/view/T004006_LAKE019_DLL0
T004277_LAKE019_CNFD,CNFD,T004277,Haldimand,Lake Erie,19,M,9/3/1976 0:00,9/3/1976 0:00,42.79227972,-79.79120306,http://www.ogsrlibrary.com/logs/view/T004277_LAKE019_CNFD
T004277_LAKE019_CNFD(dup),CNFD(dup),T004277,Haldimand,Lake Erie,19,M,9/3/1976 0:00,9/3/1976 0:00,42.79227972,-79.79120306,http://www.ogsrlibrary.com/logs/view/T004277_LAKE019_CNFD(dup)
T004277_LAKE019_DLL0,DLL0,T004277,Haldimand,Lake Erie,19,M,9/3/1976 0:00,9/3/1976 0:00,42.79227972,-79.79120306,http://www.ogsrlibrary.com/logs/view/T004277_LAKE019_DLL0
T011209_LAKE019_CMNT,CMNT,T011209,Haldimand,Lake Erie,19,M-3A,5/22/2005 0:00,NULL,42.79005,-79.79203333,http://www.ogsrlibrary.com/logs/view/T011209_LAKE019_CMNT
T011209_LAKE019_CNFD,CNFD,T011209,Haldimand,Lake Erie,19,M-3A,5/22/2005 0:00,NULL,42.79005,-79.79203333,http://www.ogsrlibrary.com/logs/view/T011209_LAKE019_CNFD
T011209_LAKE019_CORR,CORR,T011209,Haldimand,Lake Erie,19,M-3A,5/22/2005 0:00,NULL,42.79005,-79.79203333,http://www.ogsrlibrary.com/logs/view/T011209_LAKE019_CORR
T011209_LAKE019_HDIL,HDIL,T011209,Haldimand,Lake Erie,19,M-3A,5/22/2005 0:00,NULL,42.79005,-79.79203333,http://www.ogsrlibrary.com/logs/view/T011209_LAKE019_HDIL
T005647_LAKE019_CMNT,CMNT,T005647,Haldimand,Lake Erie,19,N-3,6/9/1981 0:00,NULL,42.79161361,-79.80847056,http://www.ogsrlibrary.com/logs/view/T005647_LAKE019_CMNT
T005647_LAKE019_CMPL,CMPL,T005647,Haldimand,Lake Erie,19,N-3,6/9/1981 0:00,NULL,42.79161361,-79.80847056,http://www.ogsrlibrary.com/logs/view/T005647_LAKE019_CMPL
T005647_LAKE019_CNFD,CNFD,T005647,Haldimand,Lake Erie,19,N-3,6/9/1981 0:00,NULL,42.79161361,-79.80847056,http://www.ogsrlibrary.com/logs/view/T005647_LAKE019_CNFD
T005647_LAKE019_DLL0,DLL0,T005647,Haldimand,Lake Erie,19,N-3,6/9/1981 0:00,NULL,42.79161361,-79.80847056,http://www.ogsrlibrary.com/logs/view/T005647_LAKE019_DLL0
T006196_LAKE019_CBIL,CBIL,T006196,Haldimand,Lake Erie,19,O-2,5/11/1983 0:00,NULL,42.79593361,-79.82971528,http://www.ogsrlibrary.com/logs/view/T006196_LAKE019_CBIL
T006196_LAKE019_CMPL,CMPL,T006196,Haldimand,Lake Erie,19,O-2,5/11/1983 0:00,NULL,42.79593361,-79.82971528,http://www.ogsrlibrary.com/logs/view/T006196_LAKE019_CMPL
T006196_LAKE019_CNFD,CNFD,T006196,Haldimand,Lake Erie,19,O-2,5/11/1983 0:00,NULL,42.79593361,-79.82971528,http://www.ogsrlibrary.com/logs/view/T006196_LAKE019_CNFD
T006196_LAKE019_CSCN,CSCN,T006196,Haldimand,Lake Erie,19,O-2,5/11/1983 0:00,NULL,42.79593361,-79.82971528,http://www.ogsrlibrary.com/logs/view/T006196_LAKE019_CSCN
T006196_LAKE019_DENL,DENL,T006196,Haldimand,Lake Erie,19,O-2,5/11/1983 0:00,NULL,42.79593361,-79.82971528,http://www.ogsrlibrary.com/logs/view/T006196_LAKE019_DENL
T006196_LAKE019_EJET,EJET,T006196,Haldimand,Lake Erie,19,O-2,5/11/1983 0:00,NULL,42.79593361,-79.82971528,http://www.ogsrlibrary.com/logs/view/T006196_LAKE019_EJET
T005391_LAKE019_CMPL,CMPL,T005391,Haldimand,Lake Erie,19,O-4,7/25/1980 0:00,NULL,42.78706083,-79.82107639,http://www.ogsrlibrary.com/logs/view/T005391_LAKE019_CMPL
T005391_LAKE019_CNFD,CNFD,T005391,Haldimand,Lake Erie,19,O-4,7/25/1980 0:00,NULL,42.78706083,-79.82107639,http://www.ogsrlibrary.com/logs/view/T005391_LAKE019_CNFD
T005391_LAKE019_DLL0,DLL0,T005391,Haldimand,Lake Erie,19,O-4,7/25/1980 0:00,NULL,42.78706083,-79.82107639,http://www.ogsrlibrary.com/logs/view/T005391_LAKE019_DLL0
T005656_LAKE019_CMPL,CMPL,T005656,Haldimand,Lake Erie,19,P-4,6/20/1981 0:00,NULL,42.76955389,-79.8213475,http://www.ogsrlibrary.com/logs/view/T005656_LAKE019_CMPL
T005656_LAKE019_CNFD,CNFD,T005656,Haldimand,Lake Erie,19,P-4,6/20/1981 0:00,NULL,42.76955389,-79.8213475,http://www.ogsrlibrary.com/logs/view/T005656_LAKE019_CNFD
T005656_LAKE019_DLL0,DLL0,T005656,Haldimand,Lake Erie,19,P-4,6/20/1981 0:00,NULL,42.76955389,-79.8213475,http://www.ogsrlibrary.com/logs/view/T005656_LAKE019_DLL0
